# QBopomofo: 教育部重編國語辭典 詞條（freq=1 fallback）
#
# 資料來源：https://github.com/g0v/moedict-data
# 原始字典：教育部《重編國語辭典（修訂本）》
# 原始授權：CC BY-ND 3.0 TW（依教育部解釋，本檔僅取詞條 headword + 注音，不含釋義）
# 萃取方式：tools/extract_moedict.py（與既有 tsi.csv/word.csv/phrases.csv 去重後）
#
# 條目數：89321

涷,1,ㄉㄨㄥˋ
溚,1,ㄉㄚˊ
滺,1,ㄧㄡ
漯,1,ㄌㄨㄛˋ
潀,1,ㄓㄨㄥ
潬,1,ㄊㄢ
澣,1,ㄨㄢˇ
澩,1,ㄒㄧㄠˋ
烕,1,ㄒㄩㄝˋ
焿,1,ㄍㄥ
燉,1,ㄉㄨㄣ
燥,1,ㄙㄠˋ
爁,1,ㄌㄢˇ
犍,1,ㄑㄧㄢˊ
犿,1,ㄈㄢ
猍,1,ㄌㄞˊ
猵,1,ㄆㄧㄢˋ
猼,1,ㄆㄠˊ
獏,1,ㄇㄨˊ
玭,1,ㄆㄧㄢˊ
瓓,1,ㄌㄢˊ
瓟,1,ㄅㄛˊ
瓽,1,ㄉㄤˇ
甔,1,ㄉㄢˋ
甸,1,ㄊㄧㄢˊ
甾,1,ㄗㄞ
痒,1,ㄧㄤˊ
痾,1,ㄎㄜ
瘻,1,ㄌㄡˋ
瘻,1,ㄌㄩˊ
盟,1,ㄇㄥˋ
眯,1,ㄇㄧ
眲,1,ㄋㄜˋ
睄,1,ㄑㄧㄠˊ
瞑,1,ㄇㄧㄢˊ
瞘,1,ㄎㄡ
矕,1,ㄇㄢˊ
矜,1,ㄑㄧㄣˊ
砈,1,ㄜˋ
礴,1,ㄅㄛˊ
禼,1,ㄒㄧㄝˋ
秸,1,ㄐㄧㄝ
箄,1,ㄅㄟ
篣,1,ㄆㄥˊ
篸,1,ㄗㄢ
篸,1,ㄗㄢˋ
篸,1,ㄘㄣ
篽,1,ㄩˋ
簪,1,ㄗㄣ
紑,1,ㄈㄡ
綝,1,ㄌㄧㄣˊ
緫,1,ㄗㄨㄥ
縰,1,ㄕˇ
繆,1,ㄌㄧㄠˊ
繜,1,ㄗㄨㄣˇ
罱,1,ㄌㄢˇ
羥,1,ㄎㄥ
羧,1,ㄙㄨㄛ
翢,1,ㄉㄠˋ
翢,1,ㄓㄡ
耤,1,ㄐㄧㄝˋ
耵,1,ㄉㄧㄥˇ
胕,1,ㄈㄨˊ
胵,1,ㄔ
